CandidateID,ApplicationDate,Source,Department,Stage,TimeToHire,OfferStatus,HireStatus,Location,ExperienceYears,Gender,DiversityFlag,EduLevel,InterviewScore,ExpectedCTC,OfferedCTC,NoticePeriodDays,JoiningDate,AttritionFlag,Recruiter,Remarks
C03126,2025-07-06,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Bachelors,,,,60,,No,Bob Williams,Standard application.
C03127,2024-10-28,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Male,No,PhD,,,,15,,No,Eve Miller,Interview completed.
C03128,2025-06-15,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Female,Yes,Masters,,,,90,,No,Alice Johnson,
C03129,2025-06-20,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,3,Female,Yes,Bachelors,,,,15,,No,Carol Davis,
C03130,2024-11-25,Referral,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Female,Yes,Diploma,,,,60,,No,Carol Davis,Interview completed.
C03131,2024-07-28,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Remote,0,Female,Yes,PhD,,,,30,,No,Eve Miller,Interview completed.
C03132,2024-07-12,Referral,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,13,Male,No,Diploma,,,,30,,No,David Brown,Profile reviewed.
C03133,2024-08-23,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,13,Male,No,PhD,,,,15,,No,David Brown,Awaiting feedback.
C03134,2024-10-31,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,19,Male,No,Diploma,,,,15,,No,Eve Miller,
C03135,2024-10-09,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,2,Male,No,Masters,,,,30,,No,Alice Johnson,Interview completed.
C03136,2025-02-01,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,10,Male,No,Masters,,,,90,,No,Carol Davis,
C03137,2025-02-13,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,17,Male,No,Bachelors,,,,90,,No,David Brown,
C03138,2024-11-16,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,3,Female,Yes,PhD,,,,30,,No,Eve Miller,Interview completed.
C03139,2024-08-03,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,PhD,,,,60,,No,Alice Johnson,
C03140,2025-02-15,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,4,Male,No,Masters,,,,90,,No,Eve Miller,Interview completed.
C03141,2025-01-13,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Male,No,Diploma,,,,60,,No,Alice Johnson,
C03142,2024-10-15,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Female,Yes,Masters,,,,30,,No,Bob Williams,Profile reviewed.
C03143,2025-04-14,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,PhD,,,,30,,No,Bob Williams,Awaiting feedback.
C03144,2024-08-20,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,4,Male,No,PhD,,,,60,,No,Bob Williams,
C03145,2024-10-28,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,13,Female,Yes,PhD,,,,60,,No,Alice Johnson,Interview completed.
C03146,2024-11-01,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,3,Female,Yes,Diploma,,,,30,,No,Alice Johnson,Standard application.
C03147,2025-06-25,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Remote,11,Male,No,PhD,,,,30,,No,Alice Johnson,Interview completed.
C03148,2025-06-02,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,3,Male,No,Bachelors,,,,60,,No,Carol Davis,Interview completed.
C03149,2024-11-08,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,6,Female,Yes,Diploma,,,,30,,No,Carol Davis,Interview completed.
C03150,2025-04-30,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,0,Female,Yes,Bachelors,,,,60,,No,Eve Miller,Standard application.
C03151,2025-03-03,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Remote,4,Female,Yes,PhD,,,,90,,No,David Brown,
C03152,2024-12-24,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Mumbai,12,Male,No,PhD,,,,60,,No,Carol Davis,
C03153,2024-12-16,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,3,Male,No,Diploma,,,,15,,No,Carol Davis,Profile reviewed.
C03154,2025-03-18,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Male,No,PhD,,,,30,,No,Bob Williams,
C03155,2025-05-11,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Chennai,6,Male,No,Diploma,,,,30,,No,David Brown,Awaiting feedback.
C03156,2024-12-30,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,15,Female,Yes,Masters,,,,30,,No,Carol Davis,Awaiting feedback.
C03157,2025-02-02,Career Site,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Masters,,,,30,,No,Bob Williams,
C03158,2025-05-14,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,10,Male,No,Diploma,,,,60,,No,Bob Williams,Interview completed.
C03159,2025-05-09,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Male,No,Masters,,,,90,,No,Bob Williams,Standard application.
C03160,2025-05-06,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Female,Yes,Masters,,,,30,,No,Alice Johnson,Interview completed.
C03161,2024-07-22,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Female,Yes,Bachelors,,,,30,,No,Eve Miller,Candidate met expectations.
C03162,2025-05-09,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Male,No,Bachelors,,,,60,,No,Bob Williams,Awaiting feedback.
C03163,2024-10-05,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Remote,2,Female,Yes,Diploma,,,,60,,No,Alice Johnson,Profile reviewed.
C03164,2024-08-21,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,3,Female,Yes,Masters,,,,90,,No,David Brown,Interview completed.
C03165,2025-03-03,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,4,Male,No,Diploma,,,,90,,No,Bob Williams,Profile reviewed.
C03166,2024-12-15,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Female,Yes,Diploma,,,,15,,No,Alice Johnson,Profile reviewed.
C03167,2024-12-28,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,Bachelors,,,,60,,No,Alice Johnson,Candidate met expectations.
C03168,2025-04-28,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,11,Male,No,Bachelors,,,,60,,No,Bob Williams,
C03169,2024-09-22,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,7,Male,No,Bachelors,,,,15,,No,Alice Johnson,Candidate met expectations.
C03170,2025-01-17,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,15,Male,No,Masters,,,,90,,No,David Brown,Profile reviewed.
C03171,2025-05-26,Career Site,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,10,Female,Yes,Masters,,,,60,,No,Alice Johnson,Interview completed.
C03172,2024-09-10,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,12,Male,No,PhD,,,,90,,No,Bob Williams,Awaiting feedback.
C03173,2024-11-03,Career Site,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,5,Female,Yes,Diploma,,,,15,,No,David Brown,Candidate met expectations.
C03174,2025-01-26,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Male,No,Diploma,,,,90,,No,Alice Johnson,
C03175,2024-10-25,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Female,Yes,Masters,,,,30,,No,David Brown,
C03176,2025-05-30,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,5,Female,Yes,Masters,,,,15,,No,Carol Davis,Candidate met expectations.
C03177,2024-07-10,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Female,Yes,PhD,,,,90,,No,Carol Davis,Standard application.
C03178,2025-03-07,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,3,Male,No,PhD,,,,60,,No,David Brown,Standard application.
C03179,2024-10-05,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Other,Yes,Masters,,,,15,,No,Eve Miller,Candidate met expectations.
C03180,2025-01-24,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,4,Male,No,Masters,,,,30,,No,Bob Williams,Awaiting feedback.
C03181,2024-07-29,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,7,Female,Yes,Bachelors,,,,60,,No,Carol Davis,Candidate met expectations.
C03182,2025-05-07,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,4,Male,No,PhD,,,,15,,No,Bob Williams,Awaiting feedback.
C03183,2025-06-28,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,Bachelors,,,,90,,No,Bob Williams,Interview completed.
C03184,2024-08-14,Referral,Ops,Screened,,Rejected,Rejected by Recruiter,Remote,1,Male,No,Diploma,,,,60,,No,Bob Williams,Profile reviewed.
C03185,2024-07-14,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,6,Female,Yes,Masters,,,,60,,No,David Brown,Interview completed.
C03186,2024-08-04,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,13,Female,Yes,PhD,,,,90,,No,David Brown,Standard application.
C03187,2025-04-22,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,0,Male,No,Masters,,,,15,,No,Carol Davis,
C03188,2024-10-27,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,6,Female,Yes,Diploma,,,,90,,No,David Brown,Interview completed.
C03189,2024-08-20,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Masters,,,,90,,No,Bob Williams,
C03190,2025-03-04,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,19,Female,Yes,Bachelors,,,,60,,No,Eve Miller,
C03191,2025-01-10,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,2,Male,No,Masters,,,,60,,No,Eve Miller,
C03192,2025-05-16,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Chennai,13,Male,No,Masters,,,,60,,No,David Brown,Candidate met expectations.
C03193,2025-04-10,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,15,Female,Yes,PhD,,,,30,,No,Alice Johnson,
C03194,2025-03-11,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,11,Male,No,Masters,,,,30,,No,David Brown,Standard application.
C03195,2025-02-25,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,2,Female,Yes,Diploma,,,,30,,No,Eve Miller,Awaiting feedback.
C03196,2025-05-28,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Remote,14,Male,No,Bachelors,,,,60,,No,Carol Davis,Awaiting feedback.
C03197,2025-05-09,Career Site,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,8,Male,No,Masters,,,,90,,No,David Brown,
C03198,2025-01-03,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,18,Male,No,Diploma,,,,30,,No,Eve Miller,Interview completed.
C03199,2025-05-07,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,18,Female,Yes,Bachelors,,,,90,,No,Bob Williams,
C03200,2024-07-27,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,5,Female,Yes,Diploma,,,,30,,No,Alice Johnson,Profile reviewed.
C03201,2025-02-05,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,6,Male,No,PhD,,,,15,,No,Alice Johnson,
C03202,2025-03-26,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Mumbai,16,Female,Yes,PhD,,,,30,,No,Carol Davis,Awaiting feedback.
C03203,2025-04-03,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,10,Female,Yes,Masters,,,,15,,No,David Brown,
C03204,2024-11-04,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Bachelors,,,,15,,No,Eve Miller,Interview completed.
C03205,2025-06-25,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,8,Female,Yes,Bachelors,,,,60,,No,Carol Davis,
C03206,2024-07-27,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,5,Female,Yes,Masters,,,,15,,No,David Brown,Awaiting feedback.
C03207,2024-11-01,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,0,Female,Yes,Masters,,,,30,,No,Carol Davis,
C03208,2025-04-15,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,1,Male,No,Diploma,,,,15,,No,Bob Williams,
C03209,2024-11-14,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,6,Female,Yes,Bachelors,,,,60,,No,Bob Williams,Standard application.
C03210,2024-10-24,LinkedIn,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,PhD,,,,90,,No,Eve Miller,
C03211,2025-02-27,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,20,Female,Yes,Masters,,,,60,,No,Eve Miller,
C03212,2024-12-29,Agency,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,6,Female,Yes,Bachelors,,,,30,,No,Eve Miller,Profile reviewed.
C03213,2024-08-06,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Remote,1,Female,Yes,Masters,,,,90,,No,David Brown,Candidate met expectations.
C03214,2024-11-18,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,5,Female,Yes,Diploma,,,,90,,No,Eve Miller,Awaiting feedback.
C03215,2024-12-27,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Female,Yes,Diploma,,,,15,,No,Alice Johnson,Standard application.
C03216,2025-02-17,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,10,Female,Yes,Bachelors,,,,90,,No,Eve Miller,
C03217,2024-11-15,Career Site,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,18,Male,No,Diploma,,,,15,,No,Bob Williams,Awaiting feedback.
C03218,2024-10-08,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Mumbai,7,Male,No,Diploma,,,,90,,No,Carol Davis,Awaiting feedback.
C03219,2025-02-20,Referral,Ops,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Male,No,PhD,,,,30,,No,David Brown,
C03220,2024-11-23,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,13,Male,No,Masters,,,,90,,No,Bob Williams,
C03221,2024-12-28,Agency,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,12,Male,No,PhD,,,,30,,No,David Brown,
C03222,2024-08-26,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Mumbai,1,Male,No,Diploma,,,,15,,No,Carol Davis,Profile reviewed.
C03223,2024-07-19,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,5,Female,Yes,Diploma,,,,15,,No,Alice Johnson,
C03224,2024-09-03,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,8,Male,No,Diploma,,,,15,,No,David Brown,Profile reviewed.
C03225,2025-05-30,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Remote,16,Other,Yes,Masters,,,,30,,No,Alice Johnson,Profile reviewed.
C03226,2024-08-20,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,3,Male,No,Diploma,,,,30,,No,Eve Miller,Awaiting feedback.
C03227,2024-08-02,Career Site,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,7,Male,No,Diploma,,,,15,,No,Alice Johnson,Profile reviewed.
C03228,2025-03-18,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,1,Male,No,Masters,,,,60,,No,Alice Johnson,Profile reviewed.
C03229,2025-03-01,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,0,Male,No,PhD,,,,90,,No,Bob Williams,Interview completed.
C03230,2024-08-31,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,18,Male,No,Diploma,,,,60,,No,David Brown,Profile reviewed.
C03231,2024-08-23,Naukri,Ops,Screened,,Rejected,Rejected by Recruiter,Mumbai,7,Female,Yes,Masters,,,,15,,No,Bob Williams,Interview completed.
C03232,2024-07-27,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Female,Yes,Bachelors,,,,30,,No,Eve Miller,
C03233,2024-10-30,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,16,Other,Yes,Diploma,,,,30,,No,Eve Miller,Awaiting feedback.
C03234,2025-04-21,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,11,Male,No,PhD,,,,90,,No,Alice Johnson,Candidate met expectations.
C03235,2025-03-23,Referral,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,5,Other,Yes,PhD,,,,60,,No,Eve Miller,Awaiting feedback.
C03236,2025-02-02,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,4,Female,Yes,Diploma,,,,15,,No,Alice Johnson,Awaiting feedback.
C03237,2024-11-10,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,10,Female,Yes,PhD,,,,15,,No,David Brown,Interview completed.
C03238,2025-01-04,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Mumbai,11,Female,Yes,Masters,,,,15,,No,Bob Williams,Interview completed.
C03239,2025-03-14,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,2,Male,No,Diploma,,,,30,,No,Carol Davis,Profile reviewed.
C03240,2025-02-25,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Remote,1,Male,No,PhD,,,,15,,No,Bob Williams,Standard application.
C03241,2025-07-01,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Remote,15,Male,No,Diploma,,,,30,,No,David Brown,Awaiting feedback.
C03242,2025-03-08,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Bangalore,2,Male,No,Diploma,,,,90,,No,Carol Davis,Awaiting feedback.
C03243,2025-02-08,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Bangalore,8,Female,Yes,Masters,,,,60,,No,Bob Williams,
C03244,2024-12-19,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,14,Male,No,Diploma,,,,60,,No,Bob Williams,Candidate met expectations.
C03245,2024-12-23,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,1,Male,No,Diploma,,,,60,,No,Carol Davis,Interview completed.
C03246,2024-09-04,Career Site,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,9,Other,Yes,Masters,,,,90,,No,Carol Davis,Candidate met expectations.
C03247,2024-10-20,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,17,Female,Yes,PhD,,,,15,,No,Bob Williams,
C03248,2024-08-20,Agency,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Female,Yes,Diploma,,,,15,,No,Alice Johnson,Profile reviewed.
C03249,2025-02-11,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,8,Male,No,Diploma,,,,15,,No,Eve Miller,Awaiting feedback.
C03250,2025-06-09,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,5,Female,Yes,Bachelors,,,,30,,No,Carol Davis,Candidate met expectations.
C03251,2025-04-24,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Chennai,13,Male,No,Diploma,,,,90,,No,Carol Davis,Interview completed.
C03252,2024-10-21,Referral,Marketing,Screened,,Rejected,Rejected by Recruiter,Mumbai,15,Male,No,Masters,,,,90,,No,Eve Miller,
C03253,2025-05-03,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,9,Male,No,Diploma,,,,60,,No,David Brown,
C03254,2024-09-16,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,11,Male,No,Bachelors,,,,15,,No,Bob Williams,Standard application.
C03255,2024-08-27,Naukri,HR,Screened,,Rejected,Rejected by Recruiter,Mumbai,0,Male,No,Diploma,,,,30,,No,Bob Williams,Profile reviewed.
C03256,2025-01-11,Career Site,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,3,Female,Yes,Bachelors,,,,15,,No,Carol Davis,Standard application.
C03257,2024-10-17,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Remote,8,Male,No,Diploma,,,,60,,No,Eve Miller,Profile reviewed.
C03258,2024-08-07,LinkedIn,Ops,Screened,,Rejected,Rejected by Recruiter,Mumbai,11,Male,No,Bachelors,,,,30,,No,Eve Miller,Candidate met expectations.
C03259,2025-04-18,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,18,Male,No,Bachelors,,,,15,,No,Carol Davis,Interview completed.
C03260,2025-02-22,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,9,Other,Yes,Bachelors,,,,60,,No,David Brown,Profile reviewed.
C03261,2024-12-06,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,7,Female,Yes,PhD,,,,30,,No,Bob Williams,Profile reviewed.
C03262,2025-01-26,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,12,Female,Yes,Diploma,,,,30,,No,Alice Johnson,Standard application.
C03263,2025-06-30,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,7,Female,Yes,Diploma,,,,90,,No,David Brown,
C03264,2025-01-21,Career Site,Finance,Screened,,Rejected,Rejected by Recruiter,Hyderabad,10,Female,Yes,PhD,,,,30,,No,Carol Davis,
C03265,2025-05-29,Agency,Ops,Screened,,Rejected,Rejected by Recruiter,Hyderabad,1,Female,Yes,Diploma,,,,90,,No,Eve Miller,
C03266,2025-02-14,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,9,Male,No,PhD,,,,90,,No,Eve Miller,Awaiting feedback.
C03267,2025-02-03,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Mumbai,3,Male,No,Masters,,,,90,,No,Carol Davis,Interview completed.
C03268,2025-03-10,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Hyderabad,13,Female,Yes,Masters,,,,15,,No,Bob Williams,Standard application.
C03269,2025-06-27,LinkedIn,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,4,Female,Yes,Masters,,,,15,,No,David Brown,Awaiting feedback.
C03270,2024-07-21,Naukri,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,15,Male,No,Diploma,,,,30,,No,David Brown,Interview completed.
C03271,2024-12-18,Naukri,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,1,Male,No,Diploma,,,,30,,No,David Brown,Candidate met expectations.
C03272,2024-09-27,LinkedIn,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,0,Female,Yes,PhD,,,,15,,No,David Brown,Interview completed.
C03273,2024-10-08,LinkedIn,Finance,Screened,,Rejected,Rejected by Recruiter,Bangalore,3,Female,Yes,Diploma,,,,15,,No,Eve Miller,Awaiting feedback.
C03274,2025-04-11,Naukri,Marketing,Screened,,Rejected,Rejected by Recruiter,Chennai,6,Male,No,Masters,,,,90,,No,Eve Miller,Standard application.
C03275,2025-02-06,Referral,HR,Screened,,Rejected,Rejected by Recruiter,Chennai,1,Other,Yes,Masters,,,,90,,No,Carol Davis,Profile reviewed.
C03276,2024-09-22,Agency,Tech,Screened,,Rejected,Rejected by Recruiter,Bangalore,13,Female,Yes,Masters,,,,60,,No,David Brown,Candidate met expectations.
C03277,2025-06-11,Agency,HR,Screened,,Rejected,Rejected by Recruiter,Hyderabad,7,Female,Yes,Diploma,,,,30,,No,Eve Miller,Interview completed.
C03278,2024-09-30,Referral,Tech,Screened,,Rejected,Rejected by Recruiter,Hyderabad,2,Female,Yes,Diploma,,,,90,,No,Alice Johnson,Standard application.
